time,host_cpu_util_pct,host_cpu_usage_per_sec,db_cpu_time_ratio,db_cpu_usage_per_sec,cpu_usage_per_txn,bg_cpu_usage_per_sec,buffer_cache_hit_ratio,shared_pool_free_pct,library_cache_hit_ratio,sga_free_mb,pga_used_mb,active_sessions,sessions_total,logons_per_sec,process_count,physical_reads_per_sec,physical_writes_per_sec,redo_writes_per_sec,io_requests_per_sec,io_throughput_mb_sec,avg_read_latency_ms,avg_write_latency_ms,db_time_ms,cpu_time_ms,user_io_wait_ms,system_io_wait_ms,log_file_sync_wait_ms,concurrency_wait_ms,txn_per_sec,user_calls_per_sec,executions_per_sec,parse_count_per_sec,hard_parse_ratio_pct
2025-09-20 00:00:00,10.405976076792719,0.8060288751374672,0.01863270716829457,4.926186107232009,0.08900598713484006,0.621777228019291,93.37669638707831,27.67718235983971,91.84920276069025,491.46985794398444,333.14489260416764,16,177,0.3692762418136679,100,208.1866531754979,279.9831662047711,161.56277275488173,110.84535272426847,47.81909984458761,7.04532562890943,16.523361990720332,717.815371457127,340.71338599298105,93.26793211170505,153.6856457893123,8.104009660866499,72.4440279952383,19.173028753030348,65.84252775513826,59.58247774571359,17.09707080448381,1.6889270264733613
2025-09-20 00:00:10,10.876221314078176,4.169903582111856,0.34459350794960464,3.6981656259963858,0.04403176767505879,1.3301548126914002,89.95894448024377,48.17545668378021,85.01879918344947,905.7909167353965,286.10937377055643,36,80,1.7784537153863234,279,80.76857868127962,249.03433413680006,177.567406267589,734.8997147508467,5.696933571700775,17.577609875502652,15.708368299593019,426.75923593053056,345.02400047201405,87.53626196491525,190.17549500292927,14.377054320598464,74.38462522163121,46.838198298313095,77.01669064880909,22.30963663052099,27.47532943626765,12.131893597658813
2025-09-20 00:00:20,16.90281896960487,1.7282884677561794,0.12784161082857182,4.723721070644507,0.08194689742859336,1.471065441843414,97.7113843923034,48.09676243046236,85.18350967587897,610.4629517545005,392.1771333332902,25,204,0.8721333890184009,157,77.84325254124442,117.20695784496353,193.92153406777226,262.8342746676133,20.30576567532255,14.711178158244891,5.855389449140574,683.2254564079172,190.59974305280915,15.447267827218536,136.6263439544348,5.22677709581545,12.920069641004705,44.344783105564325,88.94377588619669,85.74845073914166,4.094195905778553,16.394338639562868
2025-09-20 00:00:30,9.862316044432596,1.1388408357383635,0.11708199529042179,1.4174530956202043,0.045931348311706824,1.4987099676914137,95.16711329686291,39.39133186086596,94.20069562845305,774.161377054182,456.06914706300955,38,213,1.7843385306567447,355,295.9087294776961,251.16312232975625,172.57739434483645,956.3274682637027,11.765944299467089,8.531038785892225,2.674084019071328,891.306976804435,40.77728766887665,126.58099642523229,120.31263748689996,8.584010027357724,57.33600611628614,49.54420897073314,44.602326359003065,55.81860141066326,26.459249773696776,18.533300452680763
2025-09-20 00:00:40,12.52847270603997,3.9103567226763465,0.33189836418800434,2.280264327194343,0.07884343691610014,1.8273890202550067,85.49918010553925,42.795127892640195,90.75446052874065,639.1914884635646,331.9858790809454,30,235,1.7111556183317707,131,205.85085668314343,79.03627397083609,116.54635483362284,95.15685834449596,35.25976869946353,5.180456130821985,18.881532381440604,87.45189663655655,363.9881277069299,199.63418516500005,198.6992825829483,21.07082619382239,17.59740004837966,34.58164059180985,10.180474393578043,196.04698390132145,32.051248664651865,9.9733664610647
2025-09-20 00:00:50,14.358605492868447,4.28499027332931,0.4357108404042709,2.6464377570015745,0.08561434968525415,0.5815549985218151,92.91222901950043,41.195950083454214,98.67538129116357,906.3329830270537,248.76121463392855,35,80,1.4165596129940194,315,266.18055112032454,186.141699744225,20.541165476867825,45.89398605819568,32.067003951485646,8.581388069335004,14.452090794800435,523.0729557769349,46.89095349476309,101.64546741512632,63.87234580406966,12.097954594567494,35.33922393916047,13.899203418238827,10.119318659826238,119.03269558695797,44.597798682278054,10.345777535590432
2025-09-20 00:01:00,8.482678252754077,4.8022452514701826,0.14101460556671974,4.240996889447936,0.03955001381380961,1.5377403063297168,87.34286229377616,42.312057742201226,93.26986097116071,426.4784881773451,253.0581067562398,27,114,0.13553790719617287,217,252.8941754349735,49.27872018947805,148.84427579187295,559.640686419032,41.623934879576645,1.37844453647743,8.415196896009833,966.4659320201399,142.43154452282565,27.380115491661645,181.53425335473185,41.44408468082659,30.31059950088998,33.90839082734451,33.01352817792002,89.94256859125234,12.630876402024704,8.298435616263031
2025-09-20 00:01:10,15.780430807213083,2.1010959002577363,0.3887770533212395,2.1235040024011664,0.09960826766897833,1.9851563011587945,88.08180847604429,40.02431325989903,97.29610795569965,945.2385226317921,83.0359077482085,10,171,1.2946100304978068,148,56.297414118131556,148.81710051741598,16.222902279485652,896.4640938761538,33.12326581771616,17.57912214107029,7.939588879394908,662.6075499378509,399.85441746197966,95.65183697194013,95.09124861172583,37.011337094835504,9.557176220170549,7.354528222149604,44.616113551991745,68.27471839800079,16.59631995146938,2.7975132273198344
2025-09-20 00:01:20,13.206669796074214,2.810556939400235,0.4428693272104778,2.78545635691437,0.025834193006936366,0.14735736228506235,97.85769694431342,17.583518036060873,97.34502627573431,282.131921402435,209.42316872247534,11,197,0.47485859082721094,97,83.08685117367894,136.50193550925115,183.33684837660934,128.07209940219028,45.21965710434566,13.470636885988048,11.717296412498401,486.5134092828006,421.58818218945123,199.2393747107142,87.14365074683577,44.29268355142395,68.36680003403468,41.662588525190024,47.988749259662924,5.756198418008673,1.7276138452807233,4.120329040053892
2025-09-20 00:01:30,11.70171744547067,3.074585981516588,0.10548815043195814,0.686248236816866,0.0606476681602169,0.4001165250277168,97.37654523143007,36.93253233547075,96.62366114500884,884.6642880460935,202.27962097981592,23,68,1.3735550300983275,333,61.00072829516495,63.43295385568424,182.23162215716027,378.24755485181356,14.793109645192327,3.1472785829538994,13.067350400208156,622.4086218118166,413.5499128122896,143.67320700164385,109.38402520894927,37.88358943315007,13.160407334959444,32.17371326653538,54.71673871873062,90.13871416296502,45.69919449274209,13.793268193085293
